Which TWO will you be agreeing with when applying to become a permanent resident?,申請成為永久居民時，您將同意哪兩個？
Who became famous in silent movies for his tramp character?,誰以他的流浪性角色在無聲電影中聞名？
What is the Shadow Cabinet?,什麼是影子櫃？
Patrick Steptoe,帕特里克·斯蒂夫（Patrick Steptoe）
Production of coal,煤生產
£100,£100
Only Scotland and Northern Ireland have their patron saint's day as an official holiday,只有蘇格蘭和北愛爾蘭作為正式假期的守護神日
Which of these is NOT part of the Commonwealth?,其中哪一個不是英聯邦的一部分？
the civil service,公務員
Saxon,撒克遜人
The UK evacuating troops from Dunkirk,英國從敦刻爾克撤離部隊
16th of December,12月16日
Which TWO are correct about Mary Stuart?,瑪麗·斯圖爾特（Mary Stuart）對哪兩個是正確的？
That your dog wears a special dog coat,你的狗穿特殊的狗外套
In May,在五月
Police,警察
1930s,1930年代
William Walton,威廉·沃爾頓（William Walton）
"Canterbury Tales, the Black Death, Magna Carta",坎特伯雷故事，黑人死亡，大憲章
Barbados,巴巴多斯
The Super League,超級聯賽
11 years,11年
When did the Irish Free State become a republic?,愛爾蘭自由國家何時成為共和國？
76%,76％
Jennifer Nicks and John Nicks,詹妮弗·尼克斯和約翰·尼克斯
Judges,法官
Which TWO are British Overseas territories?,英國海外領土哪兩個？
She was only a week old when she became queen,當她成為女王時，她只有一個星期
The Fringe,邊緣
Mayor,市長
Rugby originated in England in the early 19th century and is very popular in the UK today.,橄欖球起源於19世紀初的英格蘭，今天在英國非常受歡迎。
"Women could vote at 21, the same age as men",婦女可以在21歲時投票，年齡與男性相同
1714-1721,1714-1721
St George,聖喬治
28 October,10月28日
The Duke of Wellington,惠靈頓公爵
Reduce teachers' wages,減少教師的工資
Canterbury life,坎特伯雷生活
You can find copies of Hansard report in large libraries and on the Internet,您可以在大型圖書館和互聯網上找到Hansard報告的副本
Lord of the Rings,指環王
Graveyards,墓地
There are some MPs (Members of Parliament) who do not represent any of the main political parties,有一些國會議員（議會議員）不代表任何主要政黨
Gaelic and Celtic,蓋爾語和凱爾特人
11th of November,11月11日
Wimbledon,溫布爾登
Bronze,青銅
Sir Francis George,弗朗西斯·喬治爵士
Feudalism,封建
Which charity works to preserve important buildings?,哪個慈善機構可保護重要的建築物？
1765,1765年
870 miles,870英里
It is an offence not to have an MOT certificate if your vehicle is more than ____ years old,如果您的車輛超過____年，則不擁有MOT證書是一種罪行
What does the TV licence money pay for?,電視許可證錢付了多少錢？
Shop for products locally as this reduces your carbon footprint,在本地購買產品，因為這會減少您的碳足跡
Which TWO countries took part in the development of Concorde?,哪兩個國家參與協和的發展？
No one could be held prisoner unlawfully,沒有人可以非法關押囚犯
Mary Quant,瑪麗量化
The English Civil War,英國內戰
5th November 1405,1405年11月5日
Whose powers were increased by the Bill of Rights of 1689?,1689年的權利法案增加了誰的權力？
The UK population in 1901 was 20 million,1901年的英國人口是2000萬
7 years,7年
Belgium,比利時
Every 2 years,每2年一次
Maiden Castle,少女城堡
Volunteering is compulsory in the UK,在英國，志願服務是強制性的
Ian Fleming,伊恩·弗萊明
Pressure and lobby groups,壓力和遊說團體
Wilfred Owen and William Blake,威爾弗雷德·歐文（Wilfred Owen）和威廉·布雷克（William Blake）
Simon Cowell,西蒙·考威爾
How many counties in Ireland remained in the UK under Northern Ireland?,北愛爾蘭領導下的英國有幾個縣？
Cavaliers,騎士
AD 897,AD 897
Austria and Germany,奧地利和德國
Swear,發誓
The Battle of Aggincourt,Aggincourt之戰
Bodnant Garden,Bodnant Garden
Which TWO of the following are protected by law from discrimination?,以下兩個受法律保護不受歧視的保護？
Proportional Representation,比例表示
UKIP,UKIP
About 1 hour,大約1小時
Pensions,退休金
The Government policy try to influence pressure and lobby groups,政府政策試圖影響壓力和遊說團體
The Civil War in 1642 split the country into which two groups?,1642年的內戰將該國分為兩組？
To follow his instructions,按照他的指示
1385,1385
Hundred Years War,百年戰爭
Who requested to write The Domesday book?,誰要求寫《末日書》？
In what county can you see a hill fort at Maiden Castle?,您可以在哪個縣看到少女城堡的山堡堡？
The Victorian Age,維多利亞時代
1969,1969年
Which General remains a controversial figure in Ireland?,在愛爾蘭，哪個將軍仍然是一個有爭議的人物？
7%,7％
Members of Parliament,議會議員
1695,1695年
"During the reigns of Elizabeth I and James I, the English government encouraged Scottish and English Protestants to settle in which Irish province?",在伊麗莎白一世和詹姆斯一世的統治期間，英國政府鼓勵蘇格蘭和英國新教徒定居在愛爾蘭省？
When did the first professional football clubs form?,第一個職業足球俱樂部何時形成？
How often are the European Parliament elections held?,歐洲議會選舉多久舉行一次？
Francis Crick,弗朗西斯·克里克（Francis Crick）
When did the Parliament begin developing into the institution it is now?,國會何時開始發展到現在的機構？
A Scottish runner,蘇格蘭跑步者
Wages from paid employment,有償就業的工資
Sir Frank Whittle,弗蘭克·惠特爾爵士
The Romans,羅馬人
Sikhs,錫克教徒
Welsh portrait painter,威爾士肖像畫家
The Canterbury Tales,坎特伯雷故事
7 days,7天
A Game of Football,足球比賽
The European Convention on Human Rights is incorporated into UK law,《歐洲人權公約》納入英國法律
The Great Palace,大宮殿
When did newspapers begin to operate without a government licence?,報紙何時開始沒有政府許可證？
Which movement campaigned for the women's rights?,哪個運動為婦女權利而競選？
Which TWO are correct about King Henry's wives?,亨利國王的妻子哪兩個是正確的？
Not smoking in public,不公開吸煙
William Wordsworth,威廉·華茲華斯
23rd of April,4月23日
Where does the UK government sit?,英國政府在哪裡？
1683,1683年
Water sport,水上運動
Only the Netherlands,只有荷蘭
United Kingdom,英國
"St David's Day, St Patrick's Day, St Andrew's Day, St George's Day",聖帕特里克節的聖大衛節，聖安德魯日，聖喬治節
The Police,警察
A red cross on a white ground,白色地面上的紅十字會
Bangalore,班加羅爾
Paying expensive Law firms to find one,支付昂貴的律師事務所找到一個
Two wives were called Anne,兩個妻子被稱為安妮
30 May 1947,1947年5月30日
Drivers can use their driving licence until they are 75 years old.,駕駛員可以使用他們的駕駛執照，直到75歲。
What was the population of the UK in 1901?,1901年英國的人口是多少？
"Scotland, Wales and Northern Ireland each have devolved administrations which give them full control over all policies and laws",蘇格蘭，威爾士和北愛爾蘭各自權利的政府，使他們完全控制所有政策和法律
11:00,11:00
Which ship was one of the first to circumnavigate the world?,哪艘船是最早環繞著世界的船之一？
Telephone,電話
ethical,道德
Check the age of both people to make sure they are over 18,檢查兩個人的年齡以確保他們超過18歲
To be or not to be' is a famous Shakespeare line from which play or poem?,是還是不成為”是著名的莎士比亞唱片《哪個戲劇還是詩歌？
Oliver Cromwell took the title 'King of Ireland',奧利弗·克倫威爾（Oliver Cromwell）以“愛爾蘭國王”的冠軍頭銜
The Proms is an four-week summer season of orchestral classical music,舞會是一個為期四周的管弦樂古典音樂的夏季
State pension,國家養老金
Francis Drake,弗朗西斯·德雷克（Francis Drake）
Which TWO are famous British sailors?,哪兩個是著名的英國水手？
A jury has 12 members in the UK,陪審團在英國有12名成員
Alexander Fleming,亞歷山大·弗萊明
Cameroon,喀麥隆
Offa's Dyke,Offa的堤壩
"In the 20th century, what did Sir Edwin Lutyens design to be the seat of government in India?",在20世紀，Edwin Lutyens爵士的設計是印度政府的所在地？
The British Agreement,英國協議
Boxing Day,節禮日
"£4,000","£4,000"
In the South,在南方
Who invented the World Wide Web?,誰發明了萬維網？
Only in Scotland,僅在蘇格蘭
What celebrates the end of Ramadan?,是什麼慶祝齋月的終結？
Which style of architecture became popular in the 19th century?,哪種建築風格在19世紀變得流行？
Directives,指令
"To respect the law, values and traditions of the UK",尊重英國的法律，價值觀和傳統
What were the Irish people who favoured complete independence from the UK known as?,喜歡從英國完全獨立的愛爾蘭人？
When did the Industrial Revolution take place?,工業革命是什麼時候發生的？
Ulster Fry is a welsh traditional food,阿爾斯特·弗萊（Ulster Fry）是威爾士傳統食物
"A British sailor, Sir Francis Chichester, was the first person to sail single-handed around the world",英國水手弗朗西斯·奇切斯特爵士是第一個在世界各地航行的人
During Queen Elizabeth's reign the British Empire became the largest empire the world has ever seen,在伊麗莎白女王統治期間，大英帝國成為世界上最大的帝國
It's a criminal offence to carry a weapon of any kind,攜帶任何形式的武器是刑事犯罪
The Industrial Revolution was the rapid development of industry in Britain in the 18th and 19th centuries.,工業革命是18世紀和19世紀英國工業的快速發展。
When did the American colonies declare independence?,美國殖民地何時宣布獨立？
1588,1588年
Which tribes invaded Britain after the Romans had left?,羅馬人離開後，哪些部落入侵了英國？
The Prime Minister,總理
Art,藝術
What university did Isaac Newton attend?,艾薩克·牛頓（Isaac Newton）參加了什麼大學？
1931,1931年
The Domesday Book gives a picture of society in England just after the Norman Conquest,末日的書在諾曼征服之後給英格蘭的社會圖片
57 million,5700萬
A key figure who is responsible for all relations with the Church of England,負責與英格蘭教會的所有關係負責的關鍵人物
What religion did Queen Elizabeth I practise?,我練習了伊麗莎白女王是什麼宗教？
Where did the supporters of Charles Edward Stuart come from?,查爾斯·愛德華·斯圖爾特（Charles Edward Stuart）的支持者從哪裡來？
James Goodfellow,詹姆斯·古德福（James Goodfellow）
Andy Murray,安迪·默里
Which was the last successful invasion of Britain?,英國最後一次成功入侵是哪個？
Constituencies which had hardly any voters were called 'Pocket Boroughs',幾乎沒有選民的選區被稱為“袖珍行政區”
HMS Victory,HMS勝利
1 week,1週
What is the minimum age for serving on a jury?,陪審團服役的最低年齡是多少？
What method is used to elect UK MPs?,哪種方法可以選舉英國議員？
Welsh,威爾士語
Annexed Ireland to England,吞併愛爾蘭到英國
Who in 2002 was voted the greatest Briton of all time?,誰在2002年被選為有史以來最偉大的英國人？
What tells us about how people lived just after the Norman Conquest?,是什麼告訴我們人們在諾曼征服之後的生活方式？
Student Loans,助學貸款
The Queen's,皇后
Which of these is a charity working with animals?,其中哪個是與動物一起工作的慈善機構？
15th,15日
David Lean,大衛·萊恩（David Lean）
Who is able to change the Prime Minister during his/her term?,誰可以在總理任期內改變總理？
The Duke of Edinburgh,愛丁堡公爵
1 month,1個月
Which of these names was Henry VIII and Anne Boleyn's child's name?,亨利八世和安妮·博林的孩子的名字是哪個名字？
3 years old,3歲
Gordon Brown,戈登·布朗
A special gathering place for seasonal ceremonies,季節性儀式的特殊聚會場所
Primary Teaching Agency,小學教學機構
"Nowadays, the House of Commons has more power than the House of Lords",如今，下議院擁有比上議院更多的權力
Garden,花園
For how many years did Charles I raise money without Parliament's approval?,查爾斯（Charles）在未經議會批准的情況下籌集了多少年？
1707-1714,1707-1714
"£7,000","7,000英鎊"
What does the York Minster have?,約克大教堂有什麼？
What is the national flower of Northern Ireland?,北愛爾蘭的民族花是什麼？
Sir Christopher Wren,克里斯托弗·雷恩爵士
The jet engine was developed in Britain in the 1890s by Sir Robert Watson-Watt,這款噴氣發動機是在1890年代由羅伯特·沃森·瓦特爵士在英國開發的
George Frederick Handel,喬治·弗雷德里克·漢德爾（George Frederick Handel）
None of these,都不是
Weekly,每週
1415,1415
Anyone with a criminal conviction,任何有刑事定罪的人
1606,1606
The Scottish Parliament (after the Magna Carta was established in England) was spilt into two estates: the Lords and the Commons,蘇格蘭議會（在英格蘭建立大憲章之後）被灑成兩個莊園：上議院和下議院
The 40 days after Christmas,聖誕節後的40天
Neoclassical,新古典
Ireland and the Channel Islands,愛爾蘭和海峽群島
Elections every 5 years,每5年選舉
Which of these gardens is located in Wales?,這些花園中的哪一個位於威爾士？
Vaisakhi,Vaisakhi
Gold,金子
The electoral register,選舉登記冊
22:00,22:00
Where is the Eden Project located?,伊甸園項目在哪裡？
Eden Project,伊甸園項目
English,英語
Historical Landmarks,歷史地標
Chief of Police,警察局長
Ask the priest to verify the identities,要求牧師驗證身份
Railway engines,鐵路發動機
18,18
Elijah,以利亞
Car insurance,汽車保險
Catherine Howard was Anne Boleyn's cousin,凱瑟琳·霍華德（Catherine Howard）是安妮·博林（Anne Boleyn）的堂兄
A financial overseer who has overall responsibility for the accounts of the Church,對教會的賬目總體責任的財務監督者
21,21
3rd and 4th centuries,三世紀和第四世紀
"Where can you find Boudicca, the Queen of the Iceni statue?",您在哪裡可以找到Iceni雕像的女王Boudicca？
April 1944,1944年4月
Scrutinise and comment on what the government is doing,仔細檢查並評論政府在做什麼
the British rescue,英國救援
What is known as Lent?,什麼是四旬期？
The Open Championship,公開冠軍
The Tyger,泰格
It gave women their property rights,它賦予了婦女的財產權
12m,12m
"Sir Ian Wilmot, a British inventor, invented the hovercraft in the 1950s.",英國發明家伊恩·威爾莫特爵士在1950年代發明了氣墊船。
Rudyard Kipling reflected the idea that the British Empire was a force for good,魯德亞德·吉卜林（Rudyard Kipling）反映了大英帝國是善良的力量的想法
Roman,羅馬
A tennis championship,網球錦標賽
10 years,10年
Canterbury tales about the King,坎特伯雷關於國王的故事
1006 miles,1006英里
How is the Speaker elected?,演講者如何當選？
The Roundheads and the Cavaliers,圓頭和騎士
William the Conqueror,征服者威廉
15,15
Using the booking service,使用預訂服務
Canal building,運河建築
Sussex,蘇塞克斯
Roads,道路
A new General Election is held,舉行了新的大選
Which TWO describe the Wimbledon Championships?,哪兩個描述了溫網冠軍？
Court orders can be obtained by a potential victim or someone acting for them,法院命令可以由潛在的受害者或為他們行事的人獲得
Great Britain,大不列顛
It gave women the right to vote,它賦予婦女投票權
Turkey,火雞
50,50
28 November,11月28日
The Catholic Church,天主教會
Which flower is associated with England?,哪種花與英國有關？
Stained Wood,染色的木頭
Summer,夏天
William Caxton,威廉·卡克斯頓（William Caxton）
What is the Church of England also known as in Scotland and the US?,在蘇格蘭和美國，英格蘭教會是什麼？
What treaty was signed in 1707?,1707年簽署了什麼條約？
The Soviet Union,蘇聯
42 million,4200萬
The UK has hosted the Olympic Games on two occasions,英國曾兩次舉辦奧運會
The Battle of Trafalgar,特拉法加之戰
James VI of Scotland was not related to Queen Elizabeth I of England,蘇格蘭的詹姆斯六世與英格蘭女王伊麗莎白一世無關
When did the Habeas Corpus Act become law?,《人身保護法》何時成為法律？
Where was one of the Anglo Saxon kings buried with treasure and armour?,盎格魯撒克遜國王之一用寶藏和盔甲埋葬在哪裡？
1978,1978年
Economy,經濟
Which TWO roles are school governors and school boards responsible for?,負責學校的州長和學校董事會是哪個兩個角色？
She spent much of her childhood in France,她的童年大部分時間都在法國度過
What is the second biggest country in the UK?,英國第二大國家是什麼？
Swedish princess,瑞典公主
4th and 5th centuries,4世紀和5世紀
Charles II,查爾斯二世
A shamrock,三葉草
The best classical song in the UK and Ireland,英國和愛爾蘭最好的古典歌曲
more than 3%,超過3％
Adam Smith,亞當·史密斯
Skara Brae on Orkney,斯卡拉·布雷（Skara Brae）在奧克尼（Orkney）
There is no place in British society for extremism or intolerance,英國極端主義或不寬容社會中沒有地方
What is the fundamental principle of British life?,英國生活的基本原則是什麼？
Devolved administrations,權力下放的管理部門
Scotland makes up 8% of the total population,蘇格蘭佔總人口的8％
A mountain,一座山
Who was the first Archbishop of Canterbury?,誰是坎特伯雷大主教？
Who was the Queen of the Iceni? She is still remembered today and there is a statue of her on Westminster Bridge in London,誰是Iceni的女王？她今天仍然記得她，在倫敦的威斯敏斯特橋上有她的雕像
Who sat in the House of Commons in the Middle Ages?,誰坐在中世紀的下議院？
Second Christmas,第二個聖誕節
Constitutional democracy,憲法民主
Where are the youth cases heard in Scotland?,蘇格蘭的青年案件在哪裡？
31st November,11月31日
What is the currency used in the UK?,英國使用的貨幣是什麼？
Allotment,分配
MEPs,歐洲議會議員
Who will remain the longest reigning monarch until 9 September 2015?,直到2015年9月9日，誰將仍然是最長的君主統治？
Guy Fawkes,蓋伊·福克斯
"£10,000","£10,000"
Geoffrey Chaucer,杰弗裡·喬叟
What information about you is asked at the polling station?,在投票站詢問有關您的哪些信息？
St Andrew's Day,聖安德魯節
Leaders of other main political parties,其他主要政黨的領導人
Looking after yourself and family,照顧你自己和家人
17th March,3月17日
Prevent Starvation,防止飢餓
33,33
The best song in the UK and Ireland,英國和愛爾蘭最好的歌
Who founded a monastery on the Island of Iona?,誰在愛奧娜島上建立了一個修道院？
Free primary education in Wales,威爾士免費初等教育
Fire extinguisher,滅火器
What do many theatres produce at Christmas time?,許多劇院在聖誕節期間產生什麼？
Who had a great influence on the English language?,誰對英語有很大的影響？
Life insurance,人壽保險
1 Devonshire Terrace,1德文郡露台
What country is Swansea in?,斯旺西在哪個國家？
Hanukkah is celebrated to remember the Jews' struggle for religious freedom and it is in November or December for how many days?,慶祝光明節記得猶太人爭取宗教自由的鬥爭，而在11月或12月持續了幾天？
Housing disputes,住房糾紛
Walbrook,沃爾布魯克
How often do the PM's questions take place?,PM的問題多久發生一次？
MP,MP
Scientific movement,科學運動
"What event is known as the evacuation of 300,000 people from the beaches?",什麼事件被稱為從海灘中撤離30萬人？
A TV,一台電視
How long does Diwali normally last for?,排燈節通常持續多久？
Owing Money,欠錢
When did the Glorious Revolution happen?,光榮的革命何時發生？
The party appointed by the QueenThe party appointed by the Queen,女王任命的首選政黨任命的政黨
Arranged marriages are allowed in the UK,英國允許安排的婚姻
"only ""Major"" tournament held outside the US",僅在美國以外舉行的唯一的“大型”錦標賽
Annexed Scotland to England,蘇格蘭附屬到英國
Thames,泰晤士河
There is a Children's Hearings System,有兒童聽證會系統
It is a criminal offence to sell tobacco products to anyone under the age of 18,向18歲以下的任何人出售菸草產品是刑事犯罪
Royal,皇家
Russian Orthodox,俄羅斯東正教
North west Europe,西北歐
Theatreland,劇院
The Cabinet,內閣
Because of new technological advances,由於新的技術進步
"Who wrote the popular operas HMS Pinafore, The Pirates of Penzance and the Mikado?",誰寫了流行的歌劇HMS Pinafore，Penzance和Mikado的海盜？
A large fleet of ships,一大艦隊
16%,16％
When was a Turing machine invented?,圖靈機是什麼時候發明的？
People don't celebrate Christmas as much as they used to before,人們不像以前那樣慶祝聖誕節
Production of steel,鋼的生產
Gothic,哥特
Ruling Party,執政黨
"What is the name of the charity that works to preserve important buildings, coastline and countryside in the UK?",為保護英國重要的建築物，海岸線和鄉村的慈善機構的名字是什麼？
Who won gold medals for ice dancing at the Olympic Games in 1984?,誰在1984年的奧運會上贏得了冰跳舞的金牌？
"It provides free, confidential and impartial advice on consumer issues",它為消費者問題提供免費，機密和公正的建議
The UN Security Council has five permanent members,聯合國安理會有五個常任成員
Britain became fully democratic in the 19th century,英國在19世紀變得完全民主
Visiting a council office,訪問議會辦公室
"After the Black Death, a new social class appeared, – owners of large areas of land. What were they called?",黑人死亡後，出現了一個新的社會階層，這是大片土地的所有者。他們叫什麼？
That your dog never strays more than 3 metres away from you,你的狗永遠不會偏離距離你3米以上
"Any man who forces a woman to have sex, excluding her husband, can be charged with rape",任何強迫女人做愛的男人，不包括丈夫，都可以被指控強姦
1938,1938年
A treaty gave independence to the south of Ireland in 1921,條約於1921年賦予愛爾蘭南部獨立
Who was the first Danish King?,誰是第一位丹麥國王？
What percentage of the total population lives in Scotland?,蘇格蘭總人口的百分比是多少？
Dylan Thomas,迪倫·托馬斯（Dylan Thomas）
Who became one of the most popular monarchs in the 16th century?,誰成為16世紀最受歡迎的君主之一？
In what year was Germany comprehensively defeated by the Allies during the WWII?,第二次世界大戰期間，德國在哪一年被盟友全面擊敗？
When did Britain become separated from the continent?,英國什麼時候與大陸分開的？
9th of May,5月9日
Who was the Prime Minister during 1945-1951?,1945年至1951年，誰是總理？
The Industrial Revolution was the rapid development of industry in Britain in the 18th and 19th centuries,工業革命是18世紀和19世紀英國工業的快速發展
"In the UK many people speak Welsh, Scottish Gaelic and Irish Gaelic.",在英國，許多人會說威爾士，蘇格蘭蓋爾語和愛爾蘭蓋爾語。
Prince Harry,哈里王子
Right to a fair trial,公正審判的權利
What must the police officer tell you if you get arrested?,如果您被捕，警察必須告訴您什麼？
1763,1763年
When was The First British Prime minister (Sir Robert Walpole) in power?,何時執政的第一任英國首相（羅伯特·沃爾波爾爵士）是什麼時候？
How long is the longest straight distance on the mainland?,大陸上最長的直距是多長時間？
Gracious,親切
1906,1906年
"Charles Dickens, Thomas Hardy and Jane Austen are famous writers",查爾斯·狄更斯，托馬斯·哈迪和簡·奧斯丁是著名作家
The NHS and state pension,NHS和國家退休金
Soviet Union,蘇聯
Protestantism,新教
Which of the following is a fundamental principle of British life?,以下哪項是英國生活的基本原則？
The Origin,起源
Creamfields,Creamfields
62 million,6200萬
Human Nature ideas,人性思想
Henry VIII,亨利八世
Dame Ellen MacArthur,埃倫·麥克阿瑟夫人
"Who was the first Briton to win the Olympic gold medal in the 10,000 meters?","誰是第一個在10,000米中贏得奧運會金牌的英國人？"
When was the Parliament of Northern Ireland first established?,北愛爾蘭議會何時建立？
The Gold age,黃金時代
1918,1918年
The Serfs,農奴
Prevent High Inflation,防止高通脹
Belfast,貝爾法斯特
What can schools do to raise money?,學校可以做什麼來籌集資金？
When did Queen Elizabeth II celebrate her Diamond Jubilee?,伊麗莎白女王二世何時慶祝她的鑽石禧年？
Poland,波蘭
10 days,10天
Who of the following is associated with the Bonfire Night?,以下誰與篝火之夜有關？
Council leader,理事會負責人
1970,1970年
Where did the canal builders come from in the middle ages?,運河製造商來自中世紀的何處？
To get as many votes as possible,獲得盡可能多的選票
What does an aged population have an impact on?,老年人口對什麼影響？
Racial crime,種族犯罪
When William of Orange re-conquered Ireland (in 1690) he took the title 'William the Conqueror',當奧蘭治的威廉重新征服愛爾蘭時（1690年），他以“威廉·征服者”冠軍頭銜
Atheist,無神論者
Brian Lara,布萊恩·拉拉（Brian Lara）
A 2 minutes silence is observed on Easter to commemorate the death of Jesus Christ,在復活節時觀察到2分鐘的寂靜，以紀念耶穌基督的死亡
Sake Dean Mahomet,清酒院長Mahomet
Windsor Castle,溫莎古堡
Orange,橙子
Conservative Party is a political party in the UK,保守黨是英國的一個政黨
Music,音樂
In a house,在房子裡
The Falkland Islands,福克蘭群島
1986,1986
The Act of Union,工會行為
One fourth,四分之一
It is illegal for shops and businesses to not accept the banknotes of Northern Ireland and Scotland,商店和企業不接受北愛爾蘭和蘇格蘭的鈔票是非法的
The stuggle for religious freedom,宗教自由的遺傳
Blind people can get a 50% discount on their TV licence,盲人可以在電視執照上獲得50％的折扣
Jackie Stewart,傑基·斯圖爾特
Who wrote music for King George I?,誰為喬治國王寫音樂？
1400,1400
Jane Kipling,簡·吉普林（Jane Kipling）
The UK is a parliamentary democracy with the monarch as head of state.,英國是君主作為國家元首的議會民主國家。
Introduce yourself to the people who live near you so they can help you,向自己居住在您附近的人介紹自己，以便他們可以幫助您
Which of these TWO is correct about Halloween?,這兩個中的哪一個是對萬聖節正確的？
Prime Minister,總理
The Magna Carta,大憲章
Leonardo DiCaprio,萊昂納多·迪卡普里奧
What kind of battle was the Battle of Britain (1940)?,《英國之戰》（1940年）是什麼樣的戰鬥？
Festival of Lights,燈節
Which TWO are famous British fashion designers?,哪兩個是著名的英國時裝設計師？
How many members does the UN Security Council have?,聯合國安理會有多少成員？
To support the Coalition Government,支持聯合政府
James VI,詹姆斯六世
The MacDonalds of Glencoe,Glencoe的MacDonalds
Free TV license,免費電視執照
Kolkata,加爾各答
How long does it take to give blood?,流血需要多長時間？
The Bill of Rights,權利法案
How old do you have to be to stand for election as an MP?,作為國會議員，您必須多大年齡？
"Mary Stuart, often now called Mary Queen of Scots was a Protestant",瑪麗·斯圖爾特（Mary Stuart），現在通常被稱為蘇格蘭瑪麗女王（Mary Queen of Scots）是新教徒
When were the last Welsh rebellions defeated?,最後一次威爾士叛亂是什麼時候擊敗的？
"Come, Walk with me",來，跟我同行
In a garden,在花園裡
You need to buy a TV Licence if there are no TVs in your house but you watch TV programs on your mobile phone,如果您的房屋中沒有電視，則需要購買電視執照，但您可以在手機上觀看電視節目
Beowulf,Beowulf
"3,000","3,000"
by AD 600,廣告600
How many Russian and Polish Jews came to Britain between 1870-1914?,在1870  -  1914年間，有多少俄羅斯和波蘭猶太人來到英國？
Harold,哈羅德
A Thistle,薊
1215,1215
Abolish slavery in the British Empire,大英帝國廢除奴隸制
"It provides free, independent, impartial advice on your rights and responsibilities",它為您的權利和責任提供免費，獨立，公正的建議
60 million years ago,6000萬年前
Bronze Age,青銅時代
400,400
Until 9 PM,直到晚上9點
Oatmeal,麥片
Warn the people who live near you not to talk to you,警告住在你附近的人不要和你說話
Who ordered to write the Book of Common Prayer?,誰命令寫《普通祈禱書》？
Who was one of the founders of England's naval tradition?,誰是英格蘭海軍傳統的創始人之一？
About 3 hours,大約3個小時
It is celebrated on the 31 October,它在10月31日慶祝
The invasion of which country by Germany provoked UK to declare war on Germany in 1939?,德國對哪個國家的入侵使英國在1939年對德國宣戰？
"Where was Anne Boleyn, the wife of Henry VIII who was accused of taking lovers, executed?",亨利八世的妻子安妮·鮑林（Anne Boleyn）在哪裡被指控殺害戀人？
Elizabeth II,伊麗莎白二世
Hastings,黑斯廷斯
The Commonwealth can suspend any of its members,英聯邦可以暫停其任何成員
It's a criminal offence to offend one's religion or ethnic origin,冒犯自己的宗教或種族血統是刑事犯罪
"£6,000","6,000英鎊"
Which prehistoric monument still stands in the English county of Wiltshire?,哪個史前紀念碑仍然位於威爾特郡英國縣？
Which of Henry VIII's wives were executed?,亨利八世的哪個妻子被處決？
The Festival of Lights,燈節
Central Africa,中非
St Patrick,聖帕特里克
Looking after a jury,照顧陪審團
Intoduced new plants and animals,新的動植物
Jesus Christ Superstar,耶穌基督超級巨星
The cabinet,內閣
The Best Song,最好的歌
09:00,09:00
Dent,凹痕
1948,1948年
A pink rose,粉紅色的玫瑰
Queen Victoria reigned almost 68 years.,維多利亞女王統治了將近68年。
Films were first shown publicly in the UK in 1896,電影於1896年首次在英國公開放映
What is the 'Grand National'?,什麼是“大國”？
Tilda Swinton,Tilda Swinton
The Duke of Belfast,貝爾法斯特公爵
Where can you get details about the small claims procedure?,您在哪裡可以獲得有關小額索賠程序的詳細信息？
What is the maximum fine if you watch TV without a valid TV licence?,如果您沒有有效的電視許可證看電視，最大罰款是什麼？
Ayr,艾爾
Highlands,高地
Who wrote the Canterbury Tales?,誰寫了坎特伯雷的故事？
Gold Palace,金宮
Loch Lomond,蘿夢湖
1949,1949年
Blood and organ donations are compulsory in the UK,英國的血液和器官捐贈是強制性的
In which UK country can you find the best preserved prehistoric village in northern Europe?,您可以在哪個英國找到北歐保存完好的史前村莊？
Who developed important Human Nature ideas?,誰發展了重要的人性思想？
Which of these is a British invention/discovery?,其中哪一個是英國的發明/發現？
"120,000","120,000"
In an oak tree,在橡樹
Fire,火
Peers (Sitting in the House of Lords) inherit their titles now,同齡人（坐在上議院中）現在繼承了他們的頭銜
Cnut also 'Canute',Cnut也“ Canute”
The MacDonalds of Sleat,泥漿的麥克唐納
The Domesday book,末日書
Quakers,貴格會
Norman French,諾曼法語
William Shakespeare,威廉·莎士比亞
The Bayeux Tapestry,Bayeux掛毯
Ministers and elders,部長和長者
1914,1914年
Who was Henry Purcell?,誰是亨利·珀塞爾（Henry Purcell）？
1800,1800
The Great Western Railway,大西部鐵路
The Channel Islands and the Isle of Man,海峽群島和人類島
"The first people to live in Britain were hunter-gatherers, in what we call the Stone Age.",在我們所謂的石器時代，第一個住在英國的人是狩獵採集者。
Where do the Laurence Olivier Awards take place?,勞倫斯·奧利維爾（Laurence Olivier）頒獎典禮在哪裡進行？
How many people lost their lives in Northern Ireland in the decades after 1969?,1969年後的幾十年中，有多少人在北愛爾蘭喪生？
A gardener,園丁
"Who can only give 'advice, warn and encourage' about government matters?",誰只能就政府事務提供“建議，警告和鼓勵”？
The Glorious Revolution,光榮的革命
What is the National Citizen Service?,什麼是國家公民服務？
Prisoners',囚犯
To accept the responsibilities which come with 'Settlement',接受“和解”帶來的責任
1640,1640年
The European Union was originally called the EEC,歐盟最初被稱為EEC
New Economics ideas,新的經濟學思想
John Barbour,約翰·巴伯（John Barbour）
Selling tobacco to anyone under the age of 18,向18歲以下的任何人出售菸草
1896,1896年
